0.27645,0.94805,-0.15741,-0.036912,0.12751,0.0027676
0.58552,0.74258,-0.32518,-0.045771,0.13033,0.0030678
0.06964,0.78722,0.61273,-0.070885,0.14983,0.038867
-0.103,0.97817,0.18047,-0.0033156,0.1304,0.021221
-0.25396,0.96578,-0.052714,-0.021198,0.1272,0.0091528
-0.046993,0.99773,-0.048186,-0.026525,0.12592,0.0087487
0.75639,0.52374,0.39188,0.033926,0.11204,0.026967
0.83141,0.55426,0.039366,0.037648,0.11045,0.014548
-0.25175,0.59333,0.76458,-0.025937,0.11112,0.037912
0.64936,0.74006,0.17503,0.027952,0.12094,0.021538
0.93141,0.29549,0.21249,-0.062831,0.15599,-0.015011
0.8871,0.40956,0.21287,0.039003,0.10671,0.02152
0.97372,0.2254,-0.03274,0.044798,0.095048,0.0086647
-0.86253,0.40518,0.30312,-0.033064,0.17362,-0.0031267
0.454,-0.55989,-0.69312,-0.080807,0.13624,0.049501
0.21872,0.11096,0.96946,-0.070509,0.12445,0.052669
0.18062,0.98309,0.030146,0.0087487,0.13123,0.014535
0.88203,0.47028,-0.029424,0.040101,0.10671,0.0087417
0.80211,0.35567,-0.4797,0.037948,0.10014,-0.0082713
-0.99568,0.056141,0.073984,-0.090654,0.1372,0.02073
0.7684,0.6037,-0.21237,-0.084165,0.11067,0.027527
-0.022492,0.99819,-0.055707,-0.070521,0.15621,0.014454
-0.49269,0.81427,0.30694,-0.083872,0.15212,0.028265
0.036171,0.72392,0.68894,0.0030503,0.12432,0.033243
0.25973,0.77182,0.58038,0.0087083,0.12416,0.033035
0.22064,0.95418,-0.20213,-0.03289,0.12613,0.0030065
0.94206,0.19035,0.2762,-0.05063,0.14307,0.015061
-0.31531,-0.29426,-0.90222,-0.075786,0.13637,0.050172
-0.077955,0.92393,0.37454,-0.0027191,0.12896,0.026468
0.20604,0.88667,0.41396,-0.046096,0.12512,0.026314
-0.70428,0.092485,-0.70387,-0.07851,0.094273,-0.010919
0.46897,0.86655,0.17076,0.021691,0.12537,0.021145
-0.88134,0.028278,-0.47163,-0.088847,0.12431,0.0023704
0.85438,0.35675,-0.37785,0.040386,0.10082,-0.0030304
-0.815,-0.24955,-0.52298,-0.088414,0.11779,0.0026855
-0.86253,0.40518,0.30312,-0.031907,0.17742,-0.0049188
-0.37351,0.64478,0.6669,-0.076582,0.14322,0.045515
0.21684,-0.51118,-0.83167,-0.020975,0.11254,0.038861
0.58818,-0.11462,0.80057,-0.020836,0.17943,-0.022162
-0.52962,0.11319,-0.84065,-0.037704,0.16799,-0.013039
0.2084,0.97753,-0.031777,-0.033177,0.12681,0.0083996
0.27574,0.8045,0.52607,0.0089393,0.12711,0.029292
0.25917,0.82925,0.49515,-0.044944,0.13108,0.014796
-0.021858,0.97928,-0.20133,-0.026604,0.12515,0.0028238
0.29842,0.80183,0.5177,0.014429,0.12328,0.031918
0.47597,0.74828,0.4621,0.019244,0.12228,0.030831
0.73361,-0.12968,0.66708,-0.039023,0.16732,0.0021553
-0.83866,0.2051,-0.50456,-0.08808,0.12998,0.0020638
0.91732,0.18559,0.35224,-0.05372,0.14261,0.026606
0.92765,0.33428,0.16651,0.043095,0.098007,0.019162
0.93258,0.36007,-0.025302,0.043214,0.10012,0.0086647
0.88808,0.2577,0.38065,0.041545,0.094495,0.02757
0.16247,0.97463,0.15392,-0.057873,0.15534,0.014925
0.27816,-0.95989,-0.035075,-0.023158,0.15737,-0.0046304
0.23949,0.65624,0.71554,-0.068312,0.14573,0.042057
0.65891,0.28771,0.69503,-0.070835,0.14285,0.045125
-0.50944,-0.79638,0.32595,-0.070664,0.064289,0.020979
-0.35894,-0.33287,-0.87198,-0.076152,0.13058,0.052532
0.76162,0.5906,0.26668,-0.064004,0.16178,-0.020812
-0.03934,0.99854,0.036935,-0.070646,0.15571,0.0025241
0.81713,0.57485,-0.043116,-0.092437,0.11843,0.039984
0.085196,0.99622,-0.017222,-0.063535,0.15605,0.014881
0.62454,0.67728,0.3889,0.028268,0.11819,0.027438
0.77879,0.28234,-0.56015,0.039274,0.093886,-0.0091545
0.59199,0.74323,0.31171,-0.069597,0.16484,-0.017485
-0.1748,0.77175,0.61143,-0.0089235,0.1239,0.033032
0.50984,0.25294,0.82224,0.02691,0.094248,0.044491
0.50076,0.051105,0.86408,-0.014626,0.16238,-0.01444
-0.4444,0.79405,0.41472,-0.045098,0.16707,0.0028933
-0.66345,0.6613,0.35002,-0.076154,0.17274,-0.038439
-0.93153,0.054732,-0.35952,-0.085827,0.10546,0.0047232
0.83592,0.52135,0.17157,0.037043,0.11044,0.020723
0.62206,0.4042,0.67057,0.032159,0.099403,0.038066
0.033562,0.64906,0.76,-0.075287,0.14643,0.042858
-0.21728,0.85567,0.46971,-0.039515,0.17111,0.00053175
-0.80494,-0.19904,-0.55898,-0.083959,0.11215,0.0014875
0.97703,0.11057,0.18215,0.044685,0.088338,0.021629
0.41532,0.86812,0.27182,0.016178,0.12782,0.022054
0.26577,-0.10717,0.95806,-0.0025164,0.039723,0.047409
0.15459,-0.15028,0.97648,0.0030316,0.040697,0.046042
-0.2266,0.95301,-0.20106,-0.014306,0.1282,0.0033386
0.20873,0.91694,0.34008,-0.052612,0.1556,0.010997
-0.68944,0.54798,-0.4737,-0.033204,0.17776,-0.0090622
0.8384,0.50111,-0.21442,0.039439,0.10665,0.0030658
0.9938,-0.065962,-0.089531,-0.09238,0.1249,0.032764
0.99008,0.11388,0.082241,0.045468,0.088296,0.014664
-0.83831,0.54453,-0.026948,-0.027449,0.1798,-0.0092584
0.092797,0.68293,0.72456,-0.072504,0.1463,0.042968
0.54548,0.3544,0.75951,-0.057996,0.12979,0.038312
0.91664,0.18479,0.35443,0.043117,0.092369,0.025165
-0.16258,0.98554,0.047723,-0.0086572,0.13032,0.014972
-0.23772,0.97059,0.03811,-0.01413,0.12919,0.014743
-0.021134,0.99477,-0.099938,-0.070788,0.15583,0.0092195
-0.20467,0.84936,0.48652,-0.0095273,0.12704,0.028148
0.037497,0.8624,0.50484,-0.064629,0.1534,0.032915
-0.04643,0.92352,0.38073,-0.070694,0.15347,0.03286
0.45483,0.61261,0.6464,0.020813,0.11843,0.033639
-0.22029,0.85188,0.47516,-0.039657,0.17301,-0.0029971
0.44881,-0.70236,-0.55251,-0.044218,0.17082,-0.0039143
-0.39565,-0.84054,0.37007,-0.058256,0.039515,0.04578
0.13212,0.3502,0.92731,-0.052303,0.04015,0.04623
-0.93923,0.26833,0.2141,-0.076021,0.16127,-0.014589
-0.26352,0.86401,0.429,-0.069398,0.16302,-0.014029
0.88226,0.4642,0.078355,0.039966,0.10649,0.014952
0.86159,0.26343,-0.4339,0.041536,0.095008,-0.0047574
0.40708,0.42452,0.80874,-0.047008,0.16378,0.005283
0.43222,0.24788,0.86703,-0.040255,0.16168,0.0029866
0.11072,0.19162,0.9752,-0.038657,0.03898,0.044115
0.58249,0.76448,0.27619,-0.070418,0.16699,-0.021698
-0.77572,0.29094,0.56001,-0.02542,0.088662,0.050383
-0.9114,0.24289,-0.3322,-0.088633,0.13743,0.0087695
-0.3009,0.87689,0.37488,-0.014179,0.12627,0.026642
-0.62778,0.41244,-0.66014,-0.036002,0.17408,-0.011896
-0.98134,0.01168,-0.19193,-0.088625,0.093783,0.0082353
0.76508,0.55516,0.32626,-0.064867,0.15587,-0.008915
-0.079572,-0.051086,-0.99552,-0.070451,0.13775,-0.0077401
-0.75634,0.56819,0.3242,-0.075015,0.16625,-0.021956
0.61521,0.57941,0.5346,0.029947,0.11487,0.030024
0.85206,0.33892,0.39891,0.039814,0.099879,0.02731
-0.15613,0.42143,0.89332,-0.015242,0.1117,0.040742
-0.061264,-0.2558,0.96479,-0.070039,0.11822,0.052438
0.17105,0.43564,0.88372,0.014997,0.1124,0.038608
-0.053344,0.87196,0.48666,-0.036487,0.17122,0.00054504
0.54646,-0.3951,0.73843,-0.064166,0.11855,-0.0096833
-0.86616,-0.31044,-0.39165,-0.071817,0.16698,-0.046382
-0.68414,0.51597,0.51548,-0.091356,0.14534,0.024694
0.21571,0.34475,0.91357,0.009037,0.11257,0.039657
0.65144,0.24475,-0.71814,0.032467,0.09974,-0.01416
0.89613,0.4004,-0.19137,0.041791,0.10185,0.0018861
0.17599,0.31216,0.93359,0.0030299,0.11252,0.041543
0.10821,0.71932,0.6862,-0.065037,0.14849,0.038256
-0.41796,-0.29905,-0.85784,-0.070652,0.13063,0.05025
-0.23072,0.96968,-0.080556,-0.014447,0.12893,0.0090351
-0.0055722,0.99849,-0.054741,0.0029258,0.13154,0.0091232
-0.14344,0.73343,0.66446,-0.062568,0.15112,0.035875
0.7909,0.58525,0.17874,0.034983,0.11333,0.021449
0.66683,-0.51622,0.53745,0.021327,0.038566,0.039299
0.3379,0.37517,0.86317,0.014512,0.093771,0.050157
-0.15016,0.40247,0.90303,-0.0092375,0.11285,0.041391
0.90697,0.35441,0.22761,0.041533,0.10091,0.021028
0.91302,0.3978,0.090247,0.042286,0.10149,0.014661
-0.30616,-0.28375,-0.90871,-0.077378,0.11284,-0.0044876
-0.57629,0.095321,-0.81166,-0.078035,0.13764,-0.0051738
0.13793,0.25791,-0.95627,0.0087344,0.10635,-0.020219
0.15341,0.97067,0.18512,0.0090324,0.13035,0.021157
-0.014153,0.97905,0.20314,0.0030132,0.1309,0.020674
-0.10636,0.99357,0.038689,-0.0028634,0.13115,0.014737
0.19366,0.89715,0.39701,-0.039158,0.12569,0.0208
-0.35772,0.83372,0.42064,-0.020573,0.12352,0.026558
-0.069429,0.9944,-0.079698,-0.064419,0.15563,0.0092848
0.84504,0.47991,0.23579,-0.046338,0.13141,0.020767
-0.003213,0.57129,0.82075,-0.053203,0.043907,0.044658
-0.11465,0.98935,-0.089659,-0.0029765,0.13105,0.0088497
-0.98344,0.083822,0.16069,-0.089664,0.13776,0.026393
-0.1631,0.77757,-0.60728,-0.0088873,0.12427,-0.0088028
0.15288,-0.11696,0.9813,-0.046097,0.038511,0.044689
0.61254,0.76817,0.18629,-0.064925,0.17887,-0.057932
0.14539,0.92533,0.35018,-0.032935,0.1246,0.021124
-0.45963,0.75678,0.46478,-0.08313,0.1499,0.033412
0.99463,-0.010662,-0.10296,-0.089565,0.093948,0.01493
0.28509,0.8869,-0.36349,-0.03289,0.12452,-0.0028205
-0.88522,0.19792,-0.42096,-0.084527,0.10616,0.0020433
0.43294,0.23305,0.87078,-0.046934,0.15582,0.0087292
0.42021,0.80094,0.42652,0.02062,0.12394,0.026727
0.10781,-0.63821,-0.76227,-0.026256,0.1175,0.032167
-0.35971,0.68329,0.63539,-0.021392,0.11863,0.033645
0.24112,-0.57479,-0.78197,-0.019507,0.11613,0.036853
-0.22856,-0.28343,0.93136,-0.076162,0.11838,0.052092
0.11743,-0.22334,0.96764,0.0088928,0.039577,0.045173
0.049775,0.56333,0.82473,-0.053474,0.15955,0.0075383
0.30391,0.37872,0.87419,-0.046946,0.16123,0.0068022
0.42949,0.8937,0.12979,-0.057489,0.15486,0.020475
0.72392,0.67365,0.14877,0.03172,0.11763,0.020201
0.8176,0.45918,-0.3474,0.037868,0.10551,-0.0025916
-0.69644,0.22171,-0.68251,-0.081185,0.13769,-0.0025399
-0.16804,-0.045155,0.98475,-0.076435,0.12451,0.052834
0.69634,0.44775,-0.56091,0.034382,0.1061,-0.0090025
0.99514,0.09695,-0.017103,0.045792,0.088316,0.008671
-0.39717,0.13102,-0.90835,-0.070329,0.09442,-0.015914
-0.57271,0.13439,-0.80867,-0.075605,0.093795,-0.013554
-0.058283,0.99024,0.12661,-0.058657,0.15637,0.0093256
-0.18957,0.50733,-0.84064,-0.063734,0.15385,0.0022272
0.68577,-0.14324,-0.71359,-0.077728,0.096002,0.036344
-0.80046,0.28746,-0.52596,-0.086852,0.13656,0.0030993
0.14755,0.48988,0.85922,-0.04553,0.04324,0.043216
0.10478,0.37604,0.92066,-0.040201,0.045749,0.040805
0.67514,0.64983,0.34915,-0.065412,0.1604,-0.014907
-0.77435,0.27995,0.56745,-0.03189,0.038717,0.051
-0.50037,0.60717,0.61723,-0.0268,0.045398,0.050931
-0.1516,-0.49186,0.85737,-0.027104,0.039697,0.053538
0.067842,0.53796,0.84024,-0.021558,0.046087,0.051721
0.30025,0.27895,0.91216,-0.014308,0.04453,0.050437
0.26535,0.2192,0.9389,-0.0098159,0.043264,0.049316
0.15425,-0.13665,0.97854,-0.0034844,0.044054,0.047209
0.33713,-0.33587,0.87951,0.009577,0.045814,0.046588
-0.27127,-0.48315,-0.83245,0.02048,0.11109,0.037957
-0.27697,0.93555,0.21915,-0.014183,0.12855,0.020001
0.94464,0.20506,0.25614,-0.05267,0.14411,0.021035
0.39271,0.3017,0.86877,-0.063484,0.17384,-0.052713
-0.61254,0.29395,-0.73375,-0.036655,0.172,-0.012575
0.68804,0.38673,0.61403,-0.052555,0.13123,0.032828
0.77686,0.26505,0.57117,-0.065957,0.13202,0.044292
0.98218,0.16153,-0.096106,-0.092173,0.11832,0.026761
0.9851,0.091922,-0.14539,0.045279,0.088274,0.0026818
0.026397,0.38433,0.92282,-0.0030565,0.11289,0.041779
-0.5828,0.018268,-0.81241,-0.045196,0.1614,-0.0087157
-0.36755,-0.4755,-0.79926,-0.040291,0.16093,-0.011537
0.30728,0.4548,-0.8359,-0.052141,0.070116,0.038958
-0.13931,0.10856,-0.98428,-0.038332,0.093604,-0.023258
0.54824,0.3881,0.74082,-0.069056,0.13737,0.046352
-0.83836,-0.14484,-0.52552,-0.0696,0.1674,-0.05163
0.00087398,0.72148,0.69243,-0.0024605,0.1241,0.033761
0.27541,0.95174,-0.13541,-0.039862,0.1282,0.0029935
-0.20309,0.77734,0.5954,-0.075333,0.14903,0.039563
-0.22808,0.90024,0.37087,-0.070143,0.16062,-0.009178
-0.44476,0.59368,0.67062,-0.058938,0.044043,0.043422
-0.23104,0.94688,-0.22368,-0.020716,0.12644,0.0031249
-0.1242,-0.48653,0.86479,-0.0085067,0.046729,0.048105
0.075114,-0.52623,0.84702,0.0030032,0.045031,0.046991
-0.35837,0.74095,0.56795,-0.080217,0.14866,0.037944
-0.42956,-0.0099464,0.90298,-0.081996,0.1307,0.051344
-0.18825,-0.23354,0.95395,0.0027309,0.10633,-0.020993
-0.59682,-0.027378,-0.80191,-0.075727,0.088569,-0.01384
-0.35929,0.069645,-0.93063,-0.069848,0.088288,-0.016782
0.56268,0.66657,0.48896,-0.066851,0.15924,-0.010216
-0.61932,0.31627,0.71862,-0.022699,0.088577,0.053631
0.031238,0.81645,0.57657,-0.0028142,0.099008,0.050561
0.078687,0.70469,0.70513,0.04529,0.069621,0.025397
-0.022445,0.7959,0.60501,-0.052563,0.047282,0.040482
-0.080021,0.55446,0.82836,-0.046959,0.046658,0.040813
0.58063,0.75324,0.30902,-0.069135,0.15668,-0.0027637
-0.66135,0.70975,0.24264,-0.08976,0.15007,0.022074
-0.042481,0.97484,0.2188,-0.070288,0.15564,0.026365
-0.1654,0.96174,0.2184,-0.076503,0.15489,0.026601
-0.10889,0.86341,0.49261,-0.0080484,0.098738,0.0506
0.61582,0.651,-0.4438,0.030079,0.11567,-0.0043046
0.78671,0.61698,0.020663,-0.092305,0.11776,0.033444
-0.61259,0.53031,0.58609,-0.033119,0.044951,0.046247
0.10781,-0.63821,-0.76227,-0.033779,0.11331,0.034612
0.53572,0.33861,0.77353,-0.052129,0.11377,0.034957
0.93846,-0.025798,-0.34441,0.043764,0.082538,-0.0027974
-0.33104,0.89396,0.30206,-0.020282,0.12602,0.021051
0.33607,-0.54405,0.76881,0.032787,0.043925,0.02959
-0.29517,-0.3457,-0.89071,-0.045337,0.15527,-0.0075525
-0.53844,0.12275,-0.83368,-0.028461,0.17399,-0.017596
0.50181,0.18615,-0.84471,0.026845,0.088175,-0.022308
-0.66941,0.52463,-0.52598,-0.030823,0.092302,-0.024638
-0.711,0.69731,-0.090811,-0.089973,0.14998,0.014112
0.82214,0.39868,0.40637,0.03818,0.10512,0.026695
0.17312,0.89608,0.40874,0.00842,0.12907,0.025815
-0.33017,0.26073,-0.9072,-0.026655,0.0943,-0.026556
-0.56324,0.6363,0.52715,-0.02799,0.047582,0.048553
-0.042035,-0.35271,0.93479,-0.015004,0.048073,0.04832
-0.075524,-0.61119,0.78787,-0.0029899,0.047382,0.04911
0.054987,-0.62446,0.77912,0.0037675,0.047755,0.050204
0.23371,-0.65375,0.71971,0.007485,0.047385,0.049336
0.7341,0.54094,0.41047,-0.058165,0.14975,0.032858
-0.44727,-0.28125,-0.84903,-0.072069,0.13646,0.049066
-0.76791,0.073841,-0.63629,-0.081064,0.093954,-0.0082617
0.1395,-0.5092,0.84927,0.038086,0.045865,0.030742
0.32118,-0.041735,0.9461,-0.025323,0.183,-0.010817
0.10163,-0.14912,0.98358,-0.023051,0.18324,-0.011016
0.02495,0.91747,0.39702,0.0032332,0.12915,0.026385
0.55863,0.39701,-0.72822,-0.062612,0.14979,-0.0034334
-0.36742,0.86503,0.34165,-0.059147,0.0467,0.039584
-0.44669,0.57944,0.6817,-0.035386,0.047129,0.041424
0.14657,0.70809,0.69074,-0.019495,0.04864,0.048556
-0.23977,-0.47306,0.84777,-0.0084946,0.052163,0.051769
-0.082368,-0.42816,0.89994,-0.0029649,0.051429,0.052783
0.13561,-0.34559,0.92853,0.0027902,0.051766,0.052835
0.36914,-0.38961,0.84376,0.0090403,0.051716,0.051222
0.96065,0.20393,-0.1886,0.044384,0.094304,0.0026838
0.60237,0.78361,-0.15201,-0.088615,0.11111,0.014841
-0.92057,0.27881,0.27353,-0.088522,0.14403,0.032922
0.94688,0.23628,0.21816,0.044072,0.093779,0.020616
0.95007,0.30042,0.084323,0.043653,0.098034,0.01466
0.7248,0.6729,0.14789,-0.065098,0.1538,-0.0028581
-0.28908,0.89179,0.34804,-0.05173,0.049076,0.037136
0.03905,0.091121,0.99507,-0.033122,0.051826,0.038538
0.24346,0.94857,0.20235,-0.037735,0.12745,0.015236
-0.11159,0.90443,0.41177,-0.0090661,0.1007,0.046012
0.42343,0.89537,0.13795,-0.041068,0.12842,0.013405
-0.64275,0.35042,0.68123,-0.071206,0.15872,-0.0052187
-0.3957,0.78453,0.47742,-0.026631,0.050154,0.044695
-0.66803,-0.070002,0.74084,-0.021107,0.051995,0.045575
-0.53337,-0.25417,0.80679,-0.016867,0.050524,0.047689
-0.43183,-0.31864,0.84379,-0.01476,0.052769,0.050103
0.99954,-0.020902,0.021916,-0.062639,0.14997,-0.0089773
-0.88148,0.02005,-0.47179,-0.090861,0.12473,0.0062784
-0.48273,0.77688,-0.40427,-0.025579,0.09235,-0.03156
0.55159,0.77034,0.31989,-0.070974,0.17295,-0.052768
0.66885,0.27872,-0.68917,-0.058897,0.14323,-0.0032765
0.99383,0.0050779,-0.11079,-0.094364,0.12436,0.021647
0.76126,0.55582,-0.33397,0.033704,0.11245,-0.0026988
0.83059,0.40532,0.38187,-0.051505,0.13656,0.026318
-0.16291,0.67282,0.72165,-0.0088659,0.1212,0.036058
0.98634,-0.14931,-0.069555,-0.061729,0.15566,-0.025951
0.91075,-0.12202,-0.39453,-0.086264,0.10567,0.020604
-0.97935,0.18749,0.075707,-0.089558,0.13861,0.032689
-0.11979,0.92841,0.35172,-0.026817,0.1239,0.020811
0.61023,-0.41293,0.6761,0.034194,0.051543,0.033081
0.1069,-0.19309,0.97534,0.040127,0.051274,0.03227
0.18739,-0.24029,0.95244,0.044931,0.05266,0.031958
0.00067962,0.64943,0.76042,-0.040535,0.11717,0.031944
0.93558,-0.31367,-0.16215,-0.06369,0.15555,-0.039064
0.52606,0.42756,0.73516,0.027866,0.1004,0.041006
-0.58745,0.4954,-0.63991,-0.027583,0.17928,-0.01576
0.63139,-0.13578,-0.76349,-0.075887,0.09423,0.038396
0.3252,0.92806,0.18152,0.013837,0.1292,0.020396
-0.21612,0.65925,0.7202,-0.015272,0.099843,0.045164
-0.21919,0.95903,0.1795,-0.0091676,0.12972,0.020665
-0.68707,0.08422,0.72169,-0.051244,0.05169,0.03348
-0.39465,0.5656,0.72412,-0.046156,0.052318,0.037998
